id,label
2998,3
2999,8
3000,4
3001,5
3002,4
3003,8
3004,0
3005,4
3006,1
3007,8
3008,3
3009,7
3010,1
3011,0
3012,7
3013,8
3014,9
3015,8
3016,6
3017,0
3018,7
3019,6
3020,1
3021,9
3022,7
3023,5
3024,8
3025,3
3026,4
3027,8
3028,1
3029,5
3030,4
3031,2
3032,8
3033,4
3034,6
3035,9
3036,1
3037,7
3038,8
3039,4
3040,5
3041,5
3042,7
3043,4
3044,6
3045,8
3046,1
3047,4
3048,3
3049,6
3050,2
3051,3
3052,3
3053,4
3054,3
3055,5
3056,4
3057,8
3058,3
3059,9
3060,8
3061,5
3062,6
3063,0
3064,3
3065,8
3066,2
3067,1
3068,2
3069,3
3070,3
3071,1
3072,3
3073,1
3074,4
3075,5
3076,5
3077,7
3078,8
3079,9
3080,3
3081,6
3082,7
3083,3
3084,1
3085,5
3086,9
3087,8
3088,1
3089,9
3090,3
3091,2
3092,0
3093,2
3094,1
3095,0
3096,0
3097,5
3098,1
3099,3
3100,3
3101,5
3102,5
3103,5
3104,8
3105,0
3106,6
3107,7
3108,7
3109,1
3110,7
3111,7
3112,0
3113,5
3114,7
3115,7
3116,2
3117,2
3118,4
3119,3
3120,3
3121,0
3122,3
3123,2
3124,5
3125,9
3126,6
3127,3
3128,5
3129,5
3130,6
3131,0
3132,7
3133,7
3134,3
3135,0
3136,5
3137,5
3138,7
3139,3
3140,3
3141,9
3142,4
3143,9
3144,9
3145,8
3146,9
3147,4
3148,6
3149,8
3150,9
3151,4
3152,7
3153,7
3154,0
3155,6
3156,1
3157,5
3158,9
3159,5
3160,7
3161,9
3162,9
3163,5
3164,3
3165,9
3166,7
3167,9
3168,2
3169,4
3170,5
3171,9
3172,1
3173,5
3174,8
3175,6
3176,2
3177,7
3178,1
3179,4
3180,7
3181,6
3182,7
3183,2
3184,7
3185,8
3186,8
3187,9
3188,3
3189,7
3190,3
3191,5
3192,7
3193,0
3194,7
3195,0
3196,9
3197,0
3198,5
3199,5
3200,8
3201,5
3202,1
3203,9
3204,4
3205,0
3206,7
3207,1
3208,2
3209,3
3210,8
3211,7
3212,5
3213,8
3214,7
3215,8
3216,6
3217,2
3218,1
3219,0
3220,4
3221,1
3222,2
3223,7
3224,5
3225,1
3226,5
3227,6
3228,2
3229,4
3230,5
3231,8
3232,3
3233,5
3234,9
3235,2
3236,2
3237,8
3238,0
3239,4
3240,1
3241,0
3242,8
3243,2
3244,7
3245,9
3246,2
3247,8
3248,3
3249,2
3250,5
3251,9
3252,0
3253,8
3254,6
3255,2
3256,7
3257,6
3258,0
3259,5
3260,0
3261,2
3262,7
3263,7
3264,0
3265,1
3266,8
3267,0
3268,9
3269,5
3270,2
3271,1
3272,3
3273,2
3274,0
3275,9
3276,7
3277,9
3278,2
3279,6
3280,7
3281,6
3282,1
3283,2
3284,8
3285,9
3286,6
3287,4
3288,5
3289,0
3290,4
3291,8
3292,4
3293,7
3294,9
3295,2
3296,8
3297,4
3298,4
3299,8
3300,3
3301,9
3302,0
3303,7
3304,8
3305,5
3306,4
3307,5
3308,7
3309,8
3310,3
3311,9
3312,2
3313,7
3314,6
3315,3
3316,7
3317,7
3318,2
3319,4
3320,3
3321,2
3322,6
3323,5
3324,9
3325,9
3326,6
3327,2
3328,8
3329,0
3330,7
3331,4
3332,5
3333,8
3334,5
3335,2
3336,3
3337,4
3338,3
3339,2
3340,5
3341,5
3342,0
3343,0
3344,0
3345,6
3346,9
3347,0
3348,8
3349,2
3350,1
3351,5
3352,3
3353,8
3354,0
3355,0
3356,4
3357,9
3358,9
3359,2
3360,5
3361,1
3362,0
3363,8
3364,7
3365,8
3366,4
3367,3
3368,9
3369,2
3370,5
3371,3
3372,1
3373,5
3374,1
3375,1
3376,9
3377,8
3378,7
3379,2
3380,3
3381,2
3382,6
3383,7
3384,3
3385,4
3386,8
3387,9
3388,5
3389,0
3390,1
3391,3
3392,9
3393,6
3394,4
3395,9
3396,5
3397,8
3398,6
3399,3
3400,2
3401,9
3402,5
3403,8
3404,2
3405,1
3406,9
3407,8
3408,0
3409,3
3410,6
3411,9
3412,6
3413,9
3414,7
3415,8
3416,8
3417,3
3418,2
3419,5
3420,7
3421,5
3422,3
3423,1
3424,4
3425,9
3426,2
3427,8
3428,7
3429,4
3430,8
3431,8
3432,2
3433,0
3434,2
3435,1
3436,6
3437,1
3438,3
3439,6
3440,6
3441,9
3442,9
3443,4
3444,2
3445,6
3446,6
3447,9
3448,8
3449,1
3450,9
3451,9
3452,4
3453,5
3454,6
3455,5
3456,4
3457,5
3458,9
3459,4
3460,8
3461,4
3462,8
3463,2
3464,5
3465,4
3466,1
3467,1
3468,6
3469,9
3470,7
3471,8
3472,4
3473,7
3474,4
3475,8
3476,1
3477,1
3478,2
3479,1
3480,5
3481,3
3482,9
3483,9
3484,3
3485,8
3486,3
3487,5
3488,1
3489,8
3490,8
3491,8
3492,3
3493,2
3494,5
3495,2
3496,3
3497,6
3498,6
3499,4
3500,2
3501,6
3502,4
3503,2
3504,4
3505,0
3506,1
3507,8
3508,5
3509,4
3510,5
3511,9
3512,7
3513,8
3514,4
3515,1
3516,4
3517,9
3518,6
3519,0
3520,0
3521,4
3522,8
3523,8
3524,2
3525,8
3526,6
3527,0
3528,2
3529,5
3530,7
3531,4
3532,4
3533,4
3534,4
3535,5
3536,8
3537,1
3538,5
3539,8
3540,8
3541,6
3542,0
3543,4
3544,7
3545,0
3546,1
3547,6
3548,9
3549,8
3550,7
3551,4
3552,6
3553,3
3554,6
3555,8
3556,0
3557,1
3558,4
3559,8
3560,1
3561,6
3562,6
3563,1
3564,4
3565,4
3566,2
3567,8
3568,8
3569,5
3570,6
3571,7
3572,3
3573,3
3574,9
3575,8
3576,2
3577,3
3578,1
3579,3
3580,0
3581,8
3582,1
3583,0
3584,0
3585,6
3586,8
3587,1
3588,5
3589,3
3590,6
3591,8
3592,4
3593,3
3594,0
3595,7
3596,7
3597,1
3598,9
3599,0
3600,9
3601,7
3602,7
3603,9
3604,2
3605,8
3606,4
3607,4
3608,3
3609,8
3610,9
3611,5
3612,0
3613,8
3614,9
3615,8
3616,9
3617,0
3618,3
3619,3
3620,3
3621,0
3622,9
3623,6
3624,4
3625,6
3626,4
3627,2
3628,0
3629,6
3630,4
3631,5
3632,8
3633,7
3634,5
3635,4
3636,6
3637,0
3638,8
3639,3
3640,5
3641,1
3642,0
3643,3
3644,0
3645,9
3646,6
3647,2
3648,9
3649,4
3650,0
3651,7
3652,1
3653,2
3654,7
3655,9
3656,6
3657,3
3658,2
3659,0
3660,3
3661,5
3662,3
3663,8
3664,1
3665,1
3666,9
3667,7
3668,5
3669,8
3670,1
3671,3
3672,2
3673,9
3674,8
3675,6
3676,1
3677,1
3678,7
3679,3
3680,9
3681,5
3682,8
3683,3
3684,5
3685,4
3686,7
3687,2
3688,9
3689,8
3690,0
3691,3
3692,8
3693,8
3694,1
3695,0
3696,4
3697,9
3698,1
3699,2
3700,6
3701,7
3702,0
3703,3
3704,1
3705,8
3706,2
3707,9
3708,2
3709,5
3710,8
3711,5
3712,2
3713,0
3714,5
3715,1
3716,9
3717,3
3718,5
3719,1
3720,5
3721,3
3722,7
3723,0
3724,9
3725,6
3726,4
3727,6
3728,0
3729,1
3730,0
3731,8
3732,5
3733,2
3734,5
3735,5
3736,2
3737,1
3738,1
3739,0
3740,3
3741,5
3742,1
3743,5
3744,0
3745,5
3746,2
3747,4
3748,4
3749,1
3750,2
3751,8
3752,0
3753,0
3754,9
3755,5
3756,0
3757,1
3758,5
3759,8
3760,9
3761,2
3762,1
3763,5
3764,7
3765,2
3766,2
3767,1
3768,6
3769,0
3770,1
3771,7
3772,4
3773,9
3774,3
3775,1
3776,7
3777,0
3778,3
3779,5
3780,7
3781,6
3782,8
3783,0
3784,3
3785,8
3786,0
3787,9
3788,9
3789,8
3790,8
3791,0
3792,4
3793,1
3794,1
3795,1
3796,1
3797,5
3798,2
3799,2
3800,5
3801,1
3802,4
3803,9
3804,7
3805,4
3806,3
3807,5
3808,5
3809,5
3810,0
3811,6
3812,3
3813,2
3814,9
3815,5
3816,2
3817,0
3818,7
3819,2
3820,7
3821,4
3822,4
3823,7
3824,7
3825,6
3826,4
3827,9
3828,3
3829,2
3830,3
3831,3
3832,4
3833,7
3834,4
3835,3
3836,5
3837,9
3838,7
3839,3
3840,2
3841,7
3842,8
3843,5
3844,9
3845,5
3846,1
3847,6
3848,3
3849,2
3850,5
3851,7
3852,3
3853,4
3854,9
3855,1
3856,6
3857,6
3858,0
3859,8
3860,0
3861,5
3862,2
3863,4
3864,6
3865,4
3866,1
3867,9
3868,4
3869,8
3870,4
3871,3
3872,7
3873,0
3874,9
3875,2
3876,7
3877,6
3878,1
3879,0
3880,8
3881,3
3882,7
3883,1
3884,8
3885,9
3886,1
3887,1
3888,6
3889,1
3890,5
3891,5
3892,5
3893,2
3894,9
3895,6
3896,5
3897,5
3898,5
3899,7
3900,9
3901,5
3902,2
3903,1
3904,9
3905,5
3906,9
3907,3
3908,5
3909,0
3910,4
3911,2
3912,6
3913,6
3914,6
3915,8
3916,9
3917,7
3918,7
3919,1
3920,1
3921,0
3922,5
3923,2
3924,2
3925,8
3926,9
3927,8
3928,4
3929,7
3930,8
3931,1
3932,3
3933,0
3934,8
3935,4
3936,8
3937,9
3938,2
3939,1
3940,5
3941,8
3942,2
3943,6
3944,1
3945,4
3946,4
3947,4
3948,9
3949,9
3950,2
3951,4
3952,5
3953,6
3954,0
3955,7
3956,4
3957,3
3958,4
3959,4
3960,9
3961,3
3962,7
3963,3
3964,5
3965,3
3966,6
3967,0
3968,0
3969,2
3970,8
3971,9
3972,1
3973,3
3974,9
3975,6
3976,7
3977,0
3978,1
3979,4
3980,5
3981,4
3982,5
3983,3
3984,0
3985,0
3986,5
3987,2
3988,6
3989,1
3990,3
3991,8
3992,3
3993,5
3994,7
3995,9
3996,5
3997,4
3998,2
3999,9
4000,0
4001,9
4002,9
4003,2
4004,5
4005,0
4006,3
4007,9
4008,4
4009,3
4010,3
4011,1
4012,5
4013,3
4014,1
4015,1
4016,3
4017,7
4018,5
4019,7
4020,1
4021,6
4022,0
4023,4
4024,6
4025,8
4026,3
4027,7
4028,8
4029,1
4030,4
4031,1
4032,1
4033,9
4034,2
4035,1
4036,8
4037,4
4038,6
4039,6
4040,7
4041,5
4042,9
4043,7
4044,3
4045,5
4046,1
4047,9
4048,0
4049,8
4050,5
4051,5
4052,6
4053,0
4054,9
4055,2
4056,8
4057,1
4058,8
4059,5
4060,1
4061,7
4062,4
4063,3
4064,2
4065,3
4066,9
4067,0
4068,7
4069,5
4070,1
4071,2
4072,5
4073,8
4074,9
4075,5
4076,2
4077,9
4078,2
4079,8
4080,5
4081,1
4082,4
4083,8
4084,3
4085,8
4086,3
4087,8
4088,0
4089,3
4090,8
4091,0
4092,6
4093,8
4094,0
4095,3
4096,3
4097,7
4098,7
4099,0
4100,8
4101,7
4102,9
4103,5
4104,8
4105,4
4106,9
4107,5
4108,3
4109,8
4110,3
4111,6
4112,9
4113,9
4114,3
4115,0
4116,7
4117,6
4118,4
4119,3
4120,6
4121,3
4122,3
4123,8
4124,5
4125,2
4126,5
4127,5
4128,2
4129,3
4130,4
4131,6
4132,0
4133,3
4134,9
4135,9
4136,9
4137,7
4138,4
4139,5
4140,5
4141,5
4142,8
4143,7
4144,8
4145,6
4146,1
4147,1
4148,9
4149,3
4150,3
4151,6
4152,6
4153,1
4154,0
4155,5
4156,7
4157,9
4158,6
4159,5
4160,3
4161,0
4162,3
4163,8
4164,6
4165,3
4166,6
4167,5
4168,6
4169,1
4170,0
4171,9
4172,2
4173,4
4174,3
4175,2
4176,0
4177,5
4178,0
4179,3
4180,6
4181,9
4182,7
4183,7
4184,6
4185,3
4186,7
4187,6
4188,1
4189,1
4190,8
4191,6
4192,2
4193,4
4194,8
4195,8
4196,8
4197,6
4198,4
4199,6
4200,1
4201,5
4202,3
4203,8
4204,4
4205,7
4206,4
4207,1
4208,3
4209,8
4210,3
4211,1
4212,4
4213,0
4214,7
4215,9
4216,3
4217,4
4218,2
4219,0
4220,5
4221,9
4222,1
4223,0
4224,4
4225,6
4226,9
4227,8
4228,2
4229,9
4230,3
4231,3
4232,9
4233,6
4234,5
4235,3
4236,0
4237,7
4238,4
4239,8
4240,4
4241,1
4242,8
4243,8
4244,3
4245,8
4246,6
4247,5
4248,4
4249,7
4250,8
4251,6
4252,9
4253,9
4254,9
4255,0
4256,5
4257,7
4258,7
4259,9
4260,6
4261,4
4262,5
4263,4
4264,7
4265,6
4266,4
4267,0
4268,3
4269,4
4270,3
4271,0
4272,4
4273,1
4274,4
4275,5
4276,3
4277,3
4278,0
4279,6
4280,6
4281,2
4282,6
4283,4
4284,4
4285,5
4286,3
4287,6
4288,0
4289,5
4290,2
4291,2
4292,2
4293,8
4294,7
4295,7
4296,4
4297,8
4298,5
4299,9
4300,0
4301,2
4302,6
4303,6
4304,3
4305,8
4306,4
4307,3
4308,7
4309,2
4310,6
4311,6
4312,7
4313,0
4314,7
4315,2
4316,5
4317,5
4318,8
4319,3
4320,3
4321,9
4322,5
4323,8
4324,9
4325,5
4326,6
4327,9
4328,1
4329,4
4330,8
4331,0
4332,7
4333,5
4334,0
4335,9
4336,0
4337,4
4338,6
4339,0
4340,6
4341,8
4342,8
4343,9
4344,2
4345,4
4346,2
4347,9
4348,6
4349,4
4350,9
4351,3
4352,1
4353,5
4354,1
4355,6
4356,1
4357,2
4358,7
4359,1
4360,2
4361,2
4362,3
4363,8
4364,0
4365,3
4366,3
4367,2
4368,6
4369,5
4370,3
4371,7
4372,9
4373,9
4374,6
4375,9
4376,3
4377,8
4378,1
4379,9
4380,1
4381,0
4382,0
4383,5
4384,9
4385,4
4386,7
4387,2
4388,0
4389,7
4390,8
4391,6
4392,1
4393,4
4394,0
4395,9
4396,8
4397,5
4398,2
4399,2
4400,9
4401,4
4402,5
4403,3
4404,0
4405,2
4406,8
4407,8
4408,0
4409,1
4410,5
4411,9
4412,2
4413,3
4414,2
4415,6
4416,0
4417,5
4418,3
4419,4
4420,3
4421,0
4422,0
4423,0
4424,6
4425,4
4426,9
4427,1
4428,5
4429,6
4430,5
4431,0
4432,8
4433,8
4434,4
4435,1
4436,9
4437,1
4438,3
4439,7
4440,4
4441,4
4442,7
4443,5
4444,8
4445,9
4446,6
4447,2
4448,3
4449,1
4450,6
4451,3
4452,8
4453,8
4454,1
4455,2
4456,3
4457,5
4458,6
4459,0
4460,5
4461,9
4462,2
4463,2
4464,5
4465,8
4466,9
4467,8
4468,2
4469,6
4470,3
4471,3
4472,1
4473,2
4474,3
4475,1
4476,5
4477,5
4478,8
4479,2
4480,0
4481,1
4482,6
4483,4
4484,9
4485,8
4486,8
4487,0
4488,1
4489,6
4490,2
4491,7
4492,4
4493,1
4494,8
4495,4
4496,4
4497,9
4498,4
4499,4
4500,7
4501,6
4502,8
4503,0
4504,6
4505,1
4506,6
4507,5
4508,4
4509,5
4510,2
4511,1
4512,4
4513,4
4514,5
4515,5
4516,7
4517,6
4518,7
4519,0
4520,5
4521,4
4522,4
4523,4
4524,2
4525,8
4526,3
4527,2
4528,2
4529,4
4530,6
4531,0
4532,6
4533,0
4534,0
4535,2
4536,2
4537,5
4538,0
4539,6
4540,8
4541,3
4542,2
4543,3
4544,9
4545,0
4546,8
4547,5
4548,9
4549,5
4550,2
4551,5
4552,9
4553,4
4554,0
4555,4
4556,2
4557,9
4558,6
4559,0
4560,5
4561,8
4562,0
4563,3
4564,1
4565,8
4566,1
4567,5
4568,5
4569,1
4570,7
4571,9
4572,2
4573,1
4574,2
4575,9
4576,7
4577,8
4578,1
4579,0
4580,1
4581,2
4582,3
4583,8
4584,2
4585,3
4586,6
4587,2
4588,3
4589,3
4590,9
4591,5
4592,9
4593,9
4594,7
4595,7
4596,1
4597,5
4598,1
4599,3
4600,2
4601,7
4602,7
4603,6
4604,4
4605,5
4606,8
4607,9
4608,4
4609,1
4610,8
4611,2
4612,3
4613,5
4614,2
4615,4
4616,7
4617,5
4618,7
4619,8
4620,6
4621,3
4622,6
4623,3
4624,8
4625,6
4626,5
4627,5
4628,8
4629,9
4630,9
4631,0
4632,5
4633,5
4634,3
4635,8
4636,6
4637,5
4638,0
4639,3
4640,8
4641,1
4642,6
4643,4
4644,8
4645,0
4646,8
4647,1
4648,3
4649,5
4650,7
4651,4
4652,8
4653,2
4654,2
4655,4
4656,9
4657,9
4658,1
4659,7
4660,0
4661,9
4662,7
4663,9
4664,2
4665,8
4666,9
4667,7
4668,1
4669,1
4670,2
4671,3
4672,1
4673,2
4674,4
4675,0
4676,8
4677,9
4678,7
4679,0
4680,2
4681,6
4682,1
4683,6
4684,3
4685,2
4686,5
4687,6
4688,7
4689,3
4690,1
4691,0
4692,3
4693,1
4694,6
4695,2
4696,9
4697,3
4698,6
4699,4
4700,8
4701,8
4702,8
4703,6
4704,6
4705,9
4706,8
4707,8
4708,6
4709,8
4710,7
4711,9
4712,3
4713,1
4714,5
4715,6
4716,0
4717,7
4718,1
4719,8
4720,1
4721,7
4722,6
4723,7
4724,7
4725,4
4726,8
4727,5
4728,3
4729,6
4730,9
4731,4
4732,0
4733,3
4734,0
4735,7
4736,4
4737,4
4738,1
4739,4
4740,5
4741,2
4742,8
4743,4
4744,6
4745,7
4746,6
4747,3
4748,6
4749,9
4750,3
4751,5
4752,1
4753,6
4754,3
4755,2
4756,5
4757,4
4758,6
4759,3
4760,1
4761,7
4762,4
4763,9
4764,9
4765,3
4766,5
4767,0
4768,3
4769,7
4770,9
4771,3
4772,8
4773,7
4774,8
4775,9
4776,5
4777,5
4778,4
4779,3
4780,5
4781,7
4782,8
4783,6
4784,0
4785,8
4786,6
4787,9
4788,2
4789,7
4790,8
4791,8
4792,6
4793,8
4794,1
4795,1
4796,3
4797,9
4798,4
4799,0
4800,2
4801,4
4802,4
4803,8
4804,6
4805,1
4806,6
4807,0
4808,2
4809,3
4810,7
4811,0
4812,5
4813,6
4814,8
4815,7
4816,8
4817,3
4818,6
4819,8
4820,2
4821,2
4822,7
4823,8
4824,8
4825,7
4826,0
4827,1
4828,9
4829,8
4830,6
4831,0
4832,6
4833,1
4834,1
4835,7
4836,6
4837,3
4838,6
4839,7
4840,9
4841,9
4842,5
4843,0
4844,7
4845,9
4846,6
4847,4
4848,2
4849,5
4850,0
4851,4
4852,4
4853,1
4854,8
4855,2
4856,9
4857,9
4858,7
4859,7
4860,6
4861,2
4862,2
4863,3
4864,7
4865,7
4866,3
4867,7
4868,8
4869,0
4870,1
4871,8
4872,8
4873,2
4874,9
4875,1
4876,5
4877,1
4878,8
4879,2
4880,3
4881,7
4882,1
4883,4
4884,4
4885,2
4886,0
4887,8
4888,9
4889,9
4890,6
4891,3
4892,2
4893,5
4894,8
4895,2
4896,4
4897,3
4898,5
4899,6
4900,9
4901,0
4902,2
4903,6
4904,2
4905,0
4906,9
4907,4
4908,6
4909,1
4910,2
4911,9
4912,3
4913,5
4914,5
4915,7
4916,1
4917,3
4918,4
4919,8
4920,7
4921,2
4922,5
4923,1
4924,1
4925,0
4926,1
4927,5
4928,7
4929,5
4930,0
4931,2
4932,7
4933,2
4934,3
4935,7
4936,2
4937,2
4938,1
4939,0
4940,3
4941,0
4942,9
4943,2
4944,1
4945,6
4946,5
4947,4
4948,3
4949,4
4950,0
4951,0
4952,2
4953,0
4954,9
4955,3
4956,4
4957,6
4958,3
4959,2
4960,6
4961,0
4962,3
4963,0
4964,0
4965,6
4966,8
4967,9
4968,1
4969,3
4970,1
4971,9
4972,7
4973,8
4974,7
4975,5
4976,9
4977,7
4978,5
4979,7
4980,9
4981,8
4982,2
4983,3
4984,4
4985,3
4986,0
4987,5
4988,0
4989,0
4990,8
4991,4
4992,9
4993,5
4994,1
4995,1
4996,3
4997,3
4998,8
4999,6
5000,7
5001,3
5002,5
5003,7
5004,8
5005,4
5006,1
5007,7
5008,4
5009,2
5010,2
5011,0
5012,9
5013,5
5014,3
5015,4
5016,1
5017,2
5018,8
5019,6
5020,2
5021,5
5022,2
5023,2
5024,5
5025,6
5026,9
5027,2
5028,3
5029,9
5030,9
5031,8
5032,0
5033,9
5034,2
5035,6
5036,4
5037,1
5038,7
5039,3
5040,9
5041,8
5042,8
5043,3
5044,8
5045,4
5046,0
5047,6
5048,5
5049,2
5050,9
5051,2
5052,5
5053,5
5054,2
5055,9
5056,3
5057,7
5058,3
5059,8
5060,3
5061,2
5062,9
5063,4
5064,8
5065,4
5066,8
5067,8
5068,6
5069,3
5070,6
5071,0
5072,4
5073,7
5074,2
5075,7
5076,7
5077,8
5078,4
5079,3
5080,9
5081,0
5082,4
5083,3
5084,7
5085,8
5086,8
5087,9
5088,6
5089,6
5090,6
5091,6
5092,1
5093,5
5094,8
5095,7
5096,8
5097,4
5098,8
5099,5
5100,4
5101,6
5102,7
5103,9
5104,6
5105,1
5106,0
5107,6
5108,8
5109,6
5110,1
5111,2
5112,6
5113,6
5114,1
5115,7
5116,3
5117,1
5118,1
5119,1
5120,9
5121,9
5122,8
5123,1
5124,0
5125,1
5126,4
5127,6
5128,3
5129,0
5130,8
5131,5
5132,1
5133,4
5134,3
5135,0
5136,6
5137,7
5138,5
5139,9
5140,3
5141,3
5142,8
5143,6
5144,7
5145,0
5146,8
5147,5
5148,9
5149,1
5150,2
5151,9
5152,1
5153,6
5154,4
5155,2
5156,9
5157,7
5158,6
5159,2
5160,4
5161,9
5162,9
5163,4
5164,1
5165,1
5166,5
5167,5
5168,8
5169,4
5170,4
5171,1
5172,2
5173,0
5174,0
5175,9
5176,7
5177,6
5178,2
5179,6
5180,5
5181,5
5182,5
5183,2
5184,3
5185,4
5186,3
5187,1
5188,0
5189,8
5190,7
5191,2
5192,6
5193,7
5194,0
5195,8
5196,9
5197,6
5198,8
5199,1
5200,9
5201,3
5202,2
5203,4
5204,1
5205,9
5206,6
5207,2
5208,9
5209,4
5210,2
5211,9
5212,6
5213,1
5214,6
5215,3
5216,7
5217,1
5218,4
5219,1
5220,1
5221,6
5222,9
5223,0
5224,4
5225,2
5226,6
5227,7
5228,4
5229,6
5230,6
5231,4
5232,7
5233,6
5234,2
5235,9
5236,0
5237,0
5238,0
5239,6
5240,9
5241,3
5242,8
5243,5
5244,3
5245,1
5246,2
5247,9
5248,5
5249,4
5250,9
5251,2
5252,3
5253,7
5254,6
5255,3
5256,8
5257,9
5258,6
5259,9
5260,2
5261,7
5262,7
5263,7
5264,9
5265,8
5266,7
5267,4
5268,8
5269,7
5270,6
5271,3
5272,1
5273,4
5274,7
5275,7
5276,4
5277,7
5278,4
5279,8
5280,9
5281,5
5282,7
5283,2
5284,6
5285,8
5286,7
5287,4
5288,5
5289,5
5290,0
5291,5
5292,2
5293,9
5294,5
5295,1
5296,5
5297,0
5298,4
5299,9
5300,1
5301,1
5302,3
5303,3
5304,0
5305,9
5306,8
5307,8
5308,6
5309,3
5310,2
5311,2
5312,6
5313,4
5314,7
5315,9
5316,2
5317,1
5318,8
5319,2
5320,7
5321,2
5322,5
5323,7
5324,9
5325,6
5326,9
5327,6
5328,9
5329,3
5330,8
5331,1
5332,3
5333,0
5334,0
5335,1
5336,5
5337,1
5338,6
5339,1
5340,1
5341,7
5342,0
5343,7
5344,1
5345,8
5346,2
5347,0
5348,0
5349,8
5350,7
5351,0
5352,5
5353,2
5354,2
5355,0
5356,1
5357,7
5358,2
5359,9
5360,7
5361,1
5362,7
5363,5
5364,0
5365,6
5366,4
5367,4
5368,6
5369,8
5370,6
5371,8
5372,9
5373,8
5374,9
5375,0
5376,8
5377,0
5378,5
5379,9
5380,2
5381,5
5382,6
5383,5
5384,7
5385,5
5386,5
5387,1
5388,0
5389,8
5390,2
5391,4
5392,1
5393,6
5394,9
5395,1
5396,5
5397,8
5398,7
5399,3
5400,7
5401,0
5402,6
5403,5
5404,5
5405,0
5406,0
5407,3
5408,0
5409,4
5410,8
5411,9
5412,1
5413,6
5414,9
5415,5
5416,4
5417,5
5418,6
5419,5
5420,2
5421,7
5422,6
5423,4
5424,9
5425,8
5426,0
5427,6
5428,7
5429,1
5430,6
5431,6
5432,9
5433,7
5434,5
5435,8
5436,2
5437,5
5438,1
5439,5
5440,9
5441,6
5442,2
5443,5
5444,1
5445,2
5446,0
5447,7
5448,8
5449,5
5450,2
5451,1
5452,9
5453,1
5454,3
5455,6
5456,2
5457,1
5458,8
5459,9
5460,3
5461,1
5462,6
5463,3
5464,0
5465,9
5466,8
5467,1
5468,7
5469,1
5470,9
5471,4
5472,6
5473,3
5474,2
5475,3
5476,9
5477,2
5478,5
5479,4
5480,8
5481,3
5482,2
5483,1
5484,6
5485,9
5486,5
5487,2
5488,1
5489,5
5490,7
5491,2
5492,7
5493,2
5494,4
5495,2
5496,2
5497,9
5498,2
5499,4
5500,5
5501,8
5502,1
5503,2
5504,2
5505,2
5506,7
5507,2
5508,3
5509,5
5510,0
5511,1
5512,6
5513,6
5514,0
5515,4
5516,3
5517,5
5518,0
5519,5
5520,5
5521,3
5522,6
5523,9
5524,3
5525,2
5526,7
5527,7
5528,6
5529,4
5530,7
5531,3
5532,9
5533,1
5534,4
5535,5
5536,3
5537,7
5538,4
5539,6
5540,7
5541,7
5542,3
5543,4
5544,9
5545,0
5546,9
5547,3
5548,7
5549,7
5550,5
5551,0
5552,0
5553,3
5554,3
5555,6
5556,3
5557,0
5558,6
5559,4
5560,8
5561,7
5562,8
5563,4
5564,3
5565,4
5566,9
5567,0
5568,2
5569,8
5570,3
5571,9
5572,2
5573,6
5574,7
5575,2
5576,1
5577,5
5578,8
5579,8
5580,6
5581,6
5582,3
5583,3
5584,7
5585,0
5586,7
5587,1
5588,7
5589,9
5590,3
5591,5
5592,4
5593,1
5594,9
5595,7
5596,4
5597,9
5598,7
5599,6
5600,6
5601,5
5602,8
5603,0
5604,9
5605,2
5606,1
5607,8
5608,7
5609,5
5610,6
5611,6
5612,9
5613,5
5614,1
5615,3
5616,0
5617,1
5618,3
5619,7
5620,1
5621,6
5622,1
5623,1
5624,1
5625,9
5626,3
5627,3
5628,4
5629,1
5630,6
5631,0
5632,1
5633,3
5634,9
5635,0
5636,7
5637,7
5638,4
5639,6
5640,2
5641,5
5642,8
5643,8
5644,6
5645,5
5646,5
5647,7
5648,7
5649,1
5650,4
5651,1
5652,8
5653,1
5654,5
5655,0
5656,3
5657,4
5658,3
5659,1
5660,8
5661,0
5662,4
5663,2
5664,6
5665,8
5666,4
5667,8
5668,0
5669,5
5670,4
5671,5
5672,3
5673,1
5674,7
5675,6
5676,4
5677,3
5678,2
5679,6
5680,2
5681,3
5682,6
5683,9
5684,6
5685,3
5686,7
5687,8
5688,5
5689,0
5690,2
5691,7
5692,4
5693,0
5694,0
5695,9
5696,0
5697,2
5698,9
5699,2
5700,6
5701,7
5702,8
5703,8
5704,6
5705,8
5706,8
5707,5
5708,6
5709,9
5710,1
5711,6
5712,1
5713,9
5714,4
5715,9
5716,5
5717,9
5718,9
5719,7
5720,9
5721,3
5722,0
5723,9
5724,5
5725,1
5726,8
5727,1
5728,0
5729,6
5730,6
5731,7
5732,3
5733,0
5734,2
5735,9
5736,7
5737,6
5738,6
5739,6
5740,2
5741,8
5742,4
5743,7
5744,7
5745,6
5746,3
5747,6
5748,9
5749,4
5750,6
5751,6
5752,3
5753,9
5754,4
5755,2
5756,1
5757,5
5758,6
5759,1
5760,5
5761,4
5762,3
5763,6
5764,3
5765,3
5766,0
5767,8
5768,4
5769,6
5770,5
5771,3
5772,4
5773,6
5774,6
5775,1
5776,6
5777,5
5778,6
5779,6
5780,7
5781,8
5782,1
5783,4
5784,8
5785,3
5786,5
5787,7
5788,5
5789,2
5790,7
5791,4
5792,5
5793,6
5794,8
5795,0
5796,9
